Year, Month, Day, Hour, Minute, Open, High, Low, Close, Volume
2013,4,25, 17,47, 148.10, 148.10, 148.00, 148.00, 32.2480
2013,4,25, 17,48, 147.98, 148.00, 147.42, 147.43, 24.8013
2013,4,25, 17,49, 147.43, 147.43, 147.00, 147.43, 38.6640
2013,4,25, 17,50, 147.40, 147.40, 147.33, 147.33, 9.4240
2013,4,25, 17,51, 147.33, 147.40, 147.33, 147.40, 6.6845
2013,4,25, 17,52, 148.00, 148.99, 147.66, 148.98, 13.2134
2013,4,25, 17,53, 148.99, 148.99, 148.99, 148.99, 13.8904
2013,4,25, 17,54, 148.99, 148.99, 148.01, 148.01, 64.8292
2013,4,25, 17,55, 148.01, 149.00, 148.01, 149.00, 2.7532
2013,4,25, 17,56, 149.00, 149.00, 149.00, 149.00, 5.6865
2013,4,25, 17,57, 149.10, 150.02, 149.10, 150.02, 55.1466
2013,4,25, 17,58, 150.00, 151.50, 150.00, 151.50, 10.7457
2013,4,25, 17,59, 151.50, 152.11, 151.50, 152.00, 18.3669
2013,4,25, 18,00, 152.00, 152.01, 151.70, 151.70, 8.3436
2013,4,25, 18,01, 151.10, 151.10, 149.30, 149.30, 15.5718
2013,4,25, 18,02, 149.30, 151.10, 149.10, 149.12, 7.9997
2013,4,25, 18,03, 149.48, 149.48, 149.48, 149.48, 3.4979
2013,4,25, 18,04, 150.99, 151.10, 149.48, 149.50, 6.7966
2013,4,25, 18,05, 151.09, 151.99, 151.09, 151.90, 7.9997
2013,4,25, 18,06, 151.09, 151.09, 151.09, 151.09, 0.5559
2013,4,25, 18,07, 150.04, 151.09, 150.03, 150.03, 2.4999
2013,4,25, 18,08, 151.99, 151.99, 151.99, 151.99, 4.1249
2013,4,25, 18,12, 151.64, 151.64, 151.64, 151.64, 0.2624
2013,4,25, 18,13, 151.00, 151.00, 151.00, 151.00, 1.5000
2013,4,25, 18,15, 151.48, 151.99, 150.07, 151.48, 15.2606
2013,4,25, 18,17, 150.07, 150.07, 150.07, 150.07, 1.1154
2013,4,25, 18,18, 151.10, 151.10, 151.10, 151.10, 1.2347
2013,4,25, 18,19, 151.10, 151.10, 151.10, 151.10, 28.9999
2013,4,25, 18,20, 151.10, 151.10, 151.10, 151.10, 0.9979
2013,4,25, 18,21, 150.11, 151.40, 150.11, 151.40, 30.9907
2013,4,25, 18,23, 151.09, 151.09, 151.09, 151.09, 1.4346
2013,4,25, 18,25, 150.12, 150.13, 149.52, 149.52, 41.4823
2013,4,25, 18,26, 149.52, 149.52, 149.50, 149.52, 19.6997
2013,4,25, 18,27, 149.52, 150.13, 149.52, 150.13, 4.0127
2013,4,25, 18,28, 149.52, 149.52, 149.52, 149.52, 6.4790
2013,4,25, 18,29, 149.52, 149.52, 149.50, 149.50, 4.6313
2013,4,25, 18,30, 149.50, 150.00, 149.50, 149.99, 4.1162
2013,4,25, 18,31, 149.25, 149.25, 149.08, 149.11, 8.1156
2013,4,25, 18,32, 149.11, 149.11, 148.87, 148.87, 2.2111
2013,4,25, 18,33, 148.87, 148.87, 148.53, 148.53, 6.8169
2013,4,25, 18,34, 148.53, 149.61, 148.53, 149.61, 16.5272
2013,4,25, 18,35, 149.61, 149.61, 148.54, 148.54, 5.4004
2013,4,25, 18,36, 148.54, 148.55, 148.54, 148.55, 1.2170
2013,4,25, 18,37, 148.55, 148.55, 148.55, 148.55, 2.3926
2013,4,25, 18,38, 148.55, 149.14, 148.55, 149.14, 1.0247
2013,4,25, 18,39, 149.20, 149.20, 149.20, 149.20, 4.5353
2013,4,25, 18,40, 148.55, 149.39, 148.55, 149.39, 2.2684
2013,4,25, 18,41, 149.39, 149.39, 148.55, 149.00, 26.1793
2013,4,25, 18,42, 148.60, 148.60, 148.60, 148.60, 1.2967
2013,4,25, 18,43, 148.55, 148.75, 148.54, 148.55, 4.6417
2013,4,25, 18,44, 148.55, 148.55, 148.55, 148.55, 1.0097
2013,4,25, 18,45, 148.55, 148.55, 148.40, 148.40, 7.0020
2013,4,25, 18,47, 148.41, 148.41, 148.41, 148.41, 9.9999
2013,4,25, 18,48, 148.41, 148.41, 148.41, 148.41, 67.0577
2013,4,25, 18,49, 148.25, 148.25, 148.01, 148.01, 4.4517
2013,4,25, 18,50, 148.10, 148.10, 148.00, 148.00, 9.2286
2013,4,25, 18,51, 148.25, 148.25, 148.05, 148.05, 1.1040
2013,4,25, 18,52, 148.05, 148.25, 148.00, 148.00, 16.6611
2013,4,25, 18,53, 148.00, 148.41, 148.00, 148.41, 4.1058
2013,4,25, 18,54, 148.00, 148.00, 148.00, 148.00, 1.3936
2013,4,25, 18,55, 147.64, 147.64, 147.63, 147.63, 8.5482
2013,4,25, 18,56, 147.63, 147.63, 147.63, 147.63, 3.6299
2013,4,25, 18,57, 147.64, 147.64, 147.63, 147.63, 2.1614
2013,4,25, 18,58, 147.62, 147.62, 147.62, 147.62, 1.5000
2013,4,25, 18,59, 147.60, 147.60, 147.58, 147.58, 6.0783
2013,4,25, 19,00, 147.58, 147.58, 147.40, 147.40, 7.6469
2013,4,25, 19,01, 147.20, 147.20, 147.10, 147.10, 12.2781
2013,4,25, 19,02, 147.01, 147.01, 146.50, 146.50, 27.6709
2013,4,25, 19,03, 146.51, 146.51, 146.50, 146.51, 20.5437
2013,4,25, 19,04, 146.50, 146.50, 146.37, 146.37, 31.3193
2013,4,25, 19,05, 146.15, 146.42, 145.44, 145.93, 86.9993
2013,4,25, 19,06, 146.00, 146.00, 145.13, 145.13, 52.7737
2013,4,25, 19,07, 145.13, 145.13, 145.00, 145.00, 44.2700
2013,4,25, 19,08, 145.00, 145.00, 144.78, 144.78, 17.1098
2013,4,25, 19,09, 144.78, 144.78, 143.81, 143.81, 17.2765
2013,4,25, 19,10, 143.91, 143.91, 142.88, 142.88, 32.0548
2013,4,25, 19,11, 142.90, 142.90, 142.00, 142.00, 24.7072
2013,4,25, 19,12, 142.36, 142.36, 141.67, 141.67, 27.4465
2013,4,25, 19,13, 141.67, 141.67, 140.50, 140.50, 88.0075
2013,4,25, 19,14, 140.50, 140.50, 140.20, 140.45, 31.8732
2013,4,25, 19,15, 140.45, 144.78, 140.30, 144.49, 20.3167
2013,4,25, 19,16, 144.00, 144.00, 143.41, 143.41, 17.6776
2013,4,25, 19,17, 143.41, 143.51, 142.00, 143.51, 7.2134
2013,4,25, 19,18, 143.51, 146.00, 143.51, 146.00, 26.4650
2013,4,25, 19,19, 146.00, 146.00, 145.00, 146.00, 17.3945
2013,4,25, 19,20, 145.85, 146.24, 145.85, 146.24, 1.7446
2013,4,25, 19,21, 146.24, 146.84, 145.85, 145.85, 11.6049
2013,4,25, 19,22, 146.35, 146.90, 146.00, 146.50, 11.0513
2013,4,25, 19,23, 146.90, 147.00, 146.00, 146.81, 13.2997
2013,4,25, 19,24, 146.50, 146.50, 146.00, 146.00, 6.1500
2013,4,25, 19,25, 145.90, 145.90, 145.85, 145.85, 2.8483
2013,4,25, 19,26, 145.51, 145.51, 145.07, 145.51, 18.7500
2013,4,25, 19,27, 145.85, 146.10, 145.07, 146.10, 13.1982
2013,4,25, 19,28, 146.50, 147.00, 145.99, 147.00, 17.1485
2013,4,25, 19,29, 147.10, 147.97, 147.10, 147.40, 21.0085
2013,4,25, 19,30, 147.98, 148.00, 147.97, 147.97, 17.8070
2013,4,25, 19,31, 147.97, 149.45, 147.97, 149.45, 19.3484
2013,4,25, 19,32, 149.50, 149.79, 149.00, 149.79, 10.1944
2013,4,25, 19,33, 149.79, 150.89, 149.79, 150.52, 26.9792
2013,4,25, 19,34, 150.00, 150.80, 149.79, 150.51, 14.5044
2013,4,25, 19,35, 150.51, 150.52, 150.50, 150.52, 13.1774
2013,4,25, 19,36, 149.79, 150.52, 149.79, 150.52, 4.1780
2013,4,25, 19,37, 150.40, 150.40, 149.78, 150.00, 15.7273
2013,4,25, 19,38, 148.15, 148.55, 148.00, 148.55, 3.4544
2013,4,25, 19,39, 148.55, 149.44, 148.50, 148.50, 6.2613
2013,4,25, 19,40, 148.02, 148.02, 148.00, 148.00, 6.3802
2013,4,25, 19,41, 147.99, 147.99, 147.99, 147.99, 1.6815
2013,4,25, 19,42, 147.27, 147.27, 146.50, 146.50, 7.5157
2013,4,25, 19,43, 146.50, 146.50, 146.00, 146.00, 2.7342
2013,4,25, 19,44, 146.00, 146.00, 145.72, 145.72, 13.1776
2013,4,25, 19,45, 145.72, 146.25, 145.72, 146.25, 3.7577
2013,4,25, 19,46, 146.66, 146.66, 146.66, 146.66, 0.1025
2013,4,25, 19,47, 147.16, 147.16, 146.66, 146.66, 6.6900
2013,4,25, 19,48, 146.66, 148.00, 146.66, 147.00, 6.5407
2013,4,25, 19,49, 147.00, 147.00, 147.00, 147.00, 1.0686
2013,4,25, 19,50, 146.67, 147.50, 146.66, 147.50, 5.5448
2013,4,25, 19,51, 146.68, 146.68, 146.68, 146.68, 9.3230
2013,4,25, 19,52, 146.68, 147.50, 146.68, 147.50, 4.6500
2013,4,25, 19,54, 146.68, 147.20, 146.68, 147.00, 3.1032
2013,4,25, 19,55, 147.00, 147.20, 146.68, 146.68, 10.0755
2013,4,25, 19,56, 147.20, 147.20, 146.66, 146.68, 10.3796
2013,4,25, 19,57, 146.66, 146.66, 146.00, 146.00, 34.9871
2013,4,25, 19,58, 146.25, 146.25, 146.00, 146.00, 19.3597
2013,4,25, 19,59, 146.00, 146.00, 145.50, 146.00, 6.0098
2013,4,25, 20,00, 145.80, 145.80, 145.50, 145.50, 1.6258
2013,4,25, 20,01, 145.80, 145.80, 145.50, 145.50, 11.3936
2013,4,25, 20,02, 145.50, 145.50, 145.11, 145.11, 11.3374
2013,4,25, 20,03, 145.11, 145.49, 145.10, 145.10, 18.8730
2013,4,25, 20,04, 145.10, 145.10, 144.95, 145.00, 28.8826
2013,4,25, 20,05, 144.90, 144.90, 144.50, 144.50, 33.0898
2013,4,25, 20,06, 144.50, 144.50, 144.00, 144.00, 13.7469
2013,4,25, 20,07, 144.23, 144.50, 142.39, 144.50, 63.1837
2013,4,25, 20,08, 144.50, 144.50, 142.51, 142.51, 13.0939
2013,4,25, 20,09, 144.32, 144.32, 144.32, 144.32, 4.3944
2013,4,25, 20,10, 143.00, 144.32, 142.61, 142.61, 13.0904
2013,4,25, 20,11, 142.52, 143.52, 142.52, 142.53, 9.8539
2013,4,25, 20,12, 142.52, 142.52, 142.39, 142.39, 6.1302
2013,4,25, 20,13, 142.39, 144.00, 142.23, 143.00, 23.2309
2013,4,25, 20,14, 143.00, 143.00, 140.50, 141.00, 59.0819
2013,4,25, 20,15, 140.50, 141.00, 140.48, 141.00, 52.3887
2013,4,25, 20,16, 140.50, 141.01, 139.43, 141.01, 179.9591
2013,4,25, 20,17, 141.00, 141.23, 141.00, 141.00, 15.4555
2013,4,25, 20,18, 141.00, 141.01, 140.51, 140.51, 9.6046
2013,4,25, 20,19, 140.50, 141.30, 140.50, 140.94, 8.6270
2013,4,25, 20,20, 141.30, 142.00, 141.30, 141.66, 8.4786
2013,4,25, 20,21, 141.66, 141.66, 140.10, 140.10, 87.2900
2013,4,25, 20,22, 139.51, 140.00, 139.01, 139.20, 56.3132
2013,4,25, 20,23, 139.01, 139.20, 138.10, 138.10, 60.0419
2013,4,25, 20,24, 138.10, 139.00, 137.20, 137.68, 68.0030
2013,4,25, 20,25, 137.68, 137.68, 136.00, 136.00, 37.8999
2013,4,25, 20,26, 135.89, 136.00, 135.01, 135.01, 85.1977
2013,4,25, 20,27, 135.10, 135.10, 134.53, 134.53, 106.7804
2013,4,25, 20,28, 134.53, 135.00, 132.88, 132.88, 73.1136
2013,4,25, 20,29, 132.88, 132.88, 131.00, 131.00, 154.2171
2013,4,25, 20,30, 131.00, 131.00, 130.02, 130.05, 232.2868
2013,4,25, 20,31, 130.01, 130.65, 128.00, 128.00, 155.4835
2013,4,25, 20,32, 127.60, 128.00, 126.50, 127.00, 128.8919
2013,4,25, 20,33, 126.50, 127.00, 125.00, 125.01, 166.7247
2013,4,25, 20,34, 125.00, 125.00, 124.05, 124.93, 123.0660
2013,4,25, 20,35, 124.81, 124.93, 123.90, 124.00, 57.6828
2013,4,25, 20,36, 124.00, 125.93, 123.20, 125.00, 79.7928
2013,4,25, 20,37, 125.93, 127.00, 125.49, 126.69, 97.3881
2013,4,25, 20,38, 127.00, 135.00, 127.00, 130.00, 649.7529
2013,4,25, 20,39, 130.00, 135.20, 130.00, 135.20, 135.7937
2013,4,25, 20,40, 135.20, 138.00, 132.99, 138.00, 175.0769
2013,4,25, 20,41, 138.98, 139.00, 138.00, 139.00, 133.8445
2013,4,25, 20,42, 139.50, 140.00, 133.29, 139.99, 148.5003
2013,4,25, 20,43, 139.98, 139.98, 139.50, 139.50, 127.5687
2013,4,25, 20,44, 139.50, 139.98, 139.50, 139.98, 8.0486
2013,4,25, 20,45, 140.00, 140.00, 139.50, 139.98, 83.8944
2013,4,25, 20,46, 140.00, 140.00, 139.50, 139.90, 84.1456
2013,4,25, 20,47, 139.95, 139.98, 139.50, 139.50, 95.9711
2013,4,25, 20,48, 139.60, 139.98, 139.60, 139.60, 57.2448
2013,4,25, 20,49, 139.60, 139.98, 139.50, 139.60, 42.8218
2013,4,25, 20,50, 139.60, 139.98, 139.60, 139.60, 16.7368
2013,4,25, 20,51, 139.61, 139.61, 139.60, 139.60, 6.3011
2013,4,25, 20,52, 139.60, 140.00, 139.50, 139.60, 116.6419
2013,4,25, 20,53, 139.50, 139.60, 139.00, 139.00, 20.6044
2013,4,25, 20,54, 139.00, 139.00, 138.00, 138.00, 4.5747
2013,4,25, 20,55, 138.00, 138.00, 137.02, 137.02, 30.5942
2013,4,25, 20,56, 137.02, 137.02, 135.77, 135.77, 55.3649
2013,4,25, 20,57, 135.50, 136.00, 132.10, 132.10, 18.8803
2013,4,25, 20,58, 134.00, 134.13, 132.96, 132.96, 5.4783
2013,4,25, 20,59, 133.09, 135.49, 132.96, 135.49, 27.8931
2013,4,25, 21,00, 135.49, 135.49, 133.09, 134.42, 30.0040
2013,4,25, 21,01, 134.42, 135.49, 133.01, 133.09, 16.1916
2013,4,25, 21,02, 133.01, 133.01, 131.00, 131.00, 63.8708
2013,4,25, 21,03, 130.34, 130.34, 130.00, 130.00, 75.5753
2013,4,25, 21,04, 130.00, 130.00, 128.20, 129.00, 73.5266
2013,4,25, 21,05, 128.20, 129.99, 126.00, 128.20, 82.2348
2013,4,25, 21,06, 128.20, 134.42, 128.10, 132.07, 169.2422
2013,4,25, 21,07, 132.07, 135.72, 132.00, 134.55, 97.3124
2013,4,25, 21,08, 135.00, 135.00, 131.90, 131.90, 36.4540
2013,4,25, 21,09, 131.90, 133.99, 131.90, 132.00, 30.2997
2013,4,25, 21,10, 131.90, 132.20, 131.90, 131.90, 63.3765
2013,4,25, 21,11, 131.77, 132.00, 129.69, 129.69, 55.9836
2013,4,25, 21,12, 129.97, 130.21, 129.00, 129.57, 58.9951
2013,4,25, 21,13, 131.00, 131.50, 131.00, 131.50, 22.7757
2013,4,25, 21,14, 131.50, 133.96, 131.49, 133.76, 77.2313
2013,4,25, 21,15, 133.70, 134.00, 133.50, 133.50, 49.6222
2013,4,25, 21,16, 133.70, 133.70, 130.34, 131.51, 43.1387
2013,4,25, 21,17, 133.59, 133.59, 133.59, 133.59, 0.2000
2013,4,25, 21,18, 133.59, 133.59, 131.51, 132.99, 15.4149
2013,4,25, 21,19, 132.84, 134.99, 132.84, 134.99, 53.6916
2013,4,25, 21,20, 134.99, 134.99, 133.18, 134.98, 28.2117
2013,4,25, 21,21, 134.99, 135.00, 134.98, 135.00, 189.3581
2013,4,25, 21,22, 134.99, 136.00, 134.99, 136.00, 208.0894
2013,4,25, 21,23, 136.00, 136.60, 136.00, 136.00, 23.0871
2013,4,25, 21,24, 136.40, 136.98, 135.50, 136.98, 62.7082
2013,4,25, 21,25, 136.50, 136.50, 135.00, 135.00, 73.7797
2013,4,25, 21,26, 136.50, 137.00, 134.00, 134.98, 124.2578
2013,4,25, 21,27, 134.98, 134.98, 134.00, 134.98, 28.1166
2013,4,25, 21,28, 136.00, 136.48, 134.00, 135.00, 23.3103
2013,4,25, 21,29, 134.34, 135.00, 134.00, 134.00, 4.9097
2013,4,25, 21,30, 135.00, 135.00, 134.50, 135.00, 23.1214
2013,4,25, 21,31, 134.50, 134.50, 134.50, 134.50, 3.5305
2013,4,25, 21,32, 134.01, 134.02, 133.89, 133.89, 77.1782
2013,4,25, 21,33, 133.89, 133.89, 133.34, 133.35, 2.5235
2013,4,25, 21,34, 133.35, 134.01, 133.34, 133.35, 50.9370
2013,4,25, 21,35, 134.97, 134.97, 133.34, 133.34, 5.9309
2013,4,25, 21,36, 134.94, 134.94, 134.94, 134.94, 0.9595
2013,4,25, 21,37, 133.51, 135.29, 133.50, 135.00, 18.8558
2013,4,25, 21,38, 135.20, 135.20, 135.00, 135.00, 2.0161
2013,4,25, 21,39, 135.00, 138.00, 135.00, 135.49, 275.6004
2013,4,25, 21,40, 138.00, 138.00, 135.20, 135.20, 62.2783
2013,4,25, 21,41, 137.49, 137.50, 135.70, 137.48, 5.0350
2013,4,25, 21,42, 137.49, 137.50, 136.37, 137.37, 34.1709
2013,4,25, 21,43, 137.36, 138.00, 137.36, 138.00, 7.4923
2013,4,25, 21,44, 137.49, 139.00, 137.49, 138.80, 231.1078
2013,4,25, 21,45, 138.80, 139.80, 138.80, 139.80, 29.4867
2013,4,25, 21,46, 139.80, 139.80, 138.02, 139.00, 31.6051
2013,4,25, 21,47, 138.99, 139.00, 138.99, 138.99, 12.1877
2013,4,25, 21,48, 138.05, 139.00, 138.05, 138.50, 9.0109
2013,4,25, 21,49, 138.05, 138.50, 138.05, 138.40, 25.1766
2013,4,25, 21,50, 138.40, 139.00, 138.40, 138.40, 35.9450
2013,4,25, 21,51, 138.40, 139.00, 138.40, 139.00, 41.4258
2013,4,25, 21,52, 139.00, 139.00, 138.98, 138.98, 28.7092
2013,4,25, 21,53, 139.00, 139.00, 138.06, 139.00, 62.5149
2013,4,25, 21,54, 139.00, 139.00, 138.00, 138.00, 43.2664
2013,4,25, 21,55, 138.06, 138.06, 136.00, 136.00, 34.4562
2013,4,25, 21,56, 135.70, 136.00, 135.60, 135.70, 41.9382
2013,4,25, 21,57, 135.10, 138.00, 132.00, 136.77, 58.9072
2013,4,25, 21,58, 136.77, 137.36, 136.70, 137.36, 53.0875
2013,4,25, 21,59, 137.36, 138.80, 137.36, 138.80, 30.2093
2013,4,25, 22,00, 138.87, 138.99, 138.87, 138.99, 55.6243
2013,4,25, 22,01, 138.80, 138.99, 138.80, 138.97, 40.5108
2013,4,25, 22,02, 138.99, 139.50, 138.98, 139.45, 34.5352
2013,4,25, 22,03, 139.45, 139.45, 139.00, 139.00, 25.2027
2013,4,25, 22,04, 139.00, 139.80, 139.00, 139.80, 21.0366
2013,4,25, 22,05, 139.80, 140.00, 139.80, 140.00, 117.3339
2013,4,25, 22,06, 140.00, 141.30, 140.00, 141.30, 15.9630
2013,4,25, 22,07, 141.64, 143.90, 141.64, 143.90, 19.9899
2013,4,25, 22,08, 143.97, 143.97, 143.90, 143.90, 17.0391
2013,4,25, 22,09, 143.90, 144.00, 143.90, 143.97, 8.8714
2013,4,25, 22,10, 143.91, 143.97, 143.00, 143.00, 10.7498
2013,4,25, 22,11, 143.00, 143.00, 142.16, 143.00, 19.1765
2013,4,25, 22,12, 142.16, 142.16, 141.64, 141.64, 50.9882
2013,4,25, 22,13, 141.64, 141.99, 141.21, 141.99, 12.4477
2013,4,25, 22,14, 142.00, 142.13, 141.50, 142.13, 13.6908
2013,4,25, 22,15, 142.13, 142.15, 142.13, 142.15, 14.6987
2013,4,25, 22,16, 144.00, 144.00, 142.16, 144.00, 9.9999
2013,4,25, 22,17, 144.30, 144.30, 142.41, 142.41, 12.0313
2013,4,25, 22,18, 142.58, 144.31, 142.58, 144.31, 4.3113
2013,4,25, 22,20, 143.20, 143.20, 143.20, 143.20, 12.8746
2013,4,25, 22,21, 143.20, 144.26, 142.71, 142.71, 35.9481
2013,4,25, 22,22, 142.71, 142.72, 142.00, 142.00, 52.1667
2013,4,25, 22,23, 142.00, 142.00, 141.50, 141.50, 12.4955
2013,4,25, 22,24, 141.20, 141.95, 141.00, 141.00, 73.4575
2013,4,25, 22,25, 140.53, 140.53, 139.83, 139.83, 35.1216
2013,4,25, 22,26, 139.83, 141.94, 139.83, 141.94, 29.3301
2013,4,25, 22,27, 141.95, 142.00, 141.89, 141.89, 9.6305
2013,4,25, 22,28, 141.45, 141.45, 141.45, 141.45, 8.0000
2013,4,25, 22,29, 141.15, 141.61, 141.15, 141.61, 0.1274
2013,4,25, 22,31, 141.61, 141.61, 141.61, 141.61, 0.4240
2013,4,25, 22,32, 142.00, 142.00, 141.61, 141.98, 42.9113
2013,4,25, 22,33, 141.96, 141.96, 141.96, 141.96, 0.0352
2013,4,25, 22,35, 141.61, 141.61, 141.30, 141.30, 7.2702
2013,4,25, 22,36, 141.15, 141.15, 140.00, 141.15, 34.2751
2013,4,25, 22,37, 141.15, 141.15, 141.15, 141.15, 4.4374
2013,4,25, 22,39, 140.01, 140.01, 140.01, 140.01, 0.0350
2013,4,25, 22,41, 141.00, 141.00, 141.00, 141.00, 0.9890
2013,4,25, 22,43, 141.61, 141.95, 141.61, 141.61, 19.8999
2013,4,25, 22,44, 141.61, 141.61, 141.61, 141.61, 0.9969
2013,4,25, 22,45, 141.61, 141.61, 141.61, 141.61, 2.0607
2013,4,25, 22,48, 141.90, 141.90, 141.90, 141.90, 0.0613
2013,4,25, 22,49, 141.90, 141.90, 141.90, 141.90, 11.7894
2013,4,25, 22,50, 141.89, 141.89, 140.58, 140.58, 0.6383
2013,4,25, 22,52, 141.00, 141.00, 141.00, 141.00, 0.6283
2013,4,25, 22,53, 141.00, 141.84, 141.00, 141.84, 2.8685
2013,4,25, 22,54, 141.83, 141.83, 141.83, 141.83, 1.1389
2013,4,25, 22,56, 141.80, 141.80, 141.80, 141.80, 0.5000
2013,4,25, 22,57, 141.80, 141.80, 141.80, 141.80, 1.4300
2013,4,25, 22,59, 141.79, 141.99, 141.79, 141.99, 8.9998
2013,4,25, 23,01, 141.89, 141.89, 141.89, 141.89, 1.9658
2013,4,25, 23,02, 141.14, 141.99, 141.14, 141.99, 5.6115
2013,4,25, 23,04, 141.80, 141.80, 141.80, 141.80, 1.2942
2013,4,25, 23,06, 141.15, 141.15, 141.15, 141.15, 1.5000
2013,4,25, 23,07, 141.00, 141.14, 141.00, 141.14, 8.0000
2013,4,25, 23,08, 141.00, 141.00, 141.00, 141.00, 5.1838
2013,4,25, 23,10, 141.00, 141.00, 141.00, 141.00, 3.8161
2013,4,25, 23,11, 141.15, 141.15, 141.00, 141.00, 2.5137
2013,4,25, 23,13, 140.99, 140.99, 140.99, 140.99, 1.7000
2013,4,25, 23,14, 141.14, 141.15, 141.14, 141.15, 6.6343
2013,4,25, 23,15, 141.15, 141.15, 140.01, 140.01, 23.9998
2013,4,25, 23,16, 142.03, 142.03, 142.03, 142.03, 4.5697
2013,4,25, 23,17, 140.03, 140.03, 140.03, 140.03, 0.5640
2013,4,25, 23,18, 140.05, 140.05, 140.03, 140.03, 20.0054
2013,4,25, 23,19, 141.49, 141.49, 141.48, 141.48, 0.4234
2013,4,25, 23,20, 141.48, 141.48, 141.48, 141.48, 0.4101
2013,4,25, 23,21, 140.03, 140.03, 140.01, 140.01, 13.0733
2013,4,25, 23,22, 140.02, 140.02, 140.01, 140.01, 29.6159
2013,4,25, 23,23, 140.00, 140.02, 140.00, 140.00, 186.1357
2013,4,25, 23,24, 140.00, 140.02, 140.00, 140.00, 302.1044
2013,4,25, 23,25, 140.00, 140.00, 140.00, 140.00, 37.6573
2013,4,25, 23,26, 140.00, 140.03, 140.00, 140.03, 20.8744
2013,4,25, 23,27, 140.62, 140.68, 140.02, 140.02, 4.6007
2013,4,25, 23,28, 140.02, 140.03, 140.02, 140.03, 16.8572
2013,4,25, 23,29, 140.03, 140.03, 140.02, 140.02, 8.1317
2013,4,25, 23,30, 140.02, 140.02, 140.02, 140.02, 4.7201
2013,4,25, 23,31, 140.02, 140.02, 140.02, 140.02, 0.0600
2013,4,25, 23,32, 140.02, 140.02, 140.02, 140.02, 0.1563
2013,4,25, 23,33, 140.02, 141.98, 140.02, 140.02, 43.3900
2013,4,25, 23,34, 140.34, 140.50, 140.34, 140.50, 10.9189
2013,4,25, 23,35, 140.02, 140.02, 140.02, 140.02, 0.6081
2013,4,25, 23,36, 140.50, 140.50, 140.45, 140.50, 4.5787
2013,4,25, 23,37, 141.50, 141.50, 141.50, 141.50, 5.2771
2013,4,25, 23,38, 141.95, 141.95, 141.95, 141.95, 2.7560
2013,4,25, 23,40, 141.90, 141.90, 141.90, 141.90, 1.3639
2013,4,25, 23,41, 141.90, 141.90, 141.90, 141.90, 0.5045
2013,4,25, 23,42, 141.90, 141.90, 141.90, 141.90, 0.0764
2013,4,25, 23,43, 141.89, 141.89, 141.01, 141.01, 22.4124
2013,4,25, 23,45, 141.01, 141.01, 141.01, 141.01, 0.2099
2013,4,25, 23,46, 141.83, 141.83, 141.01, 141.01, 3.9643
2013,4,25, 23,47, 141.01, 141.01, 141.01, 141.01, 1.9998
2013,4,25, 23,49, 141.01, 141.05, 141.01, 141.05, 10.1399
2013,4,25, 23,50, 141.05, 141.05, 141.05, 141.05, 0.5000
2013,4,25, 23,51, 141.06, 141.06, 141.06, 141.06, 0.2400
2013,4,25, 23,52, 141.89, 141.89, 141.89, 141.89, 3.4561
2013,4,25, 23,55, 141.89, 141.89, 141.89, 141.89, 1.2005
2013,4,25, 23,57, 141.89, 141.89, 141.89, 141.89, 6.3113
2013,4,25, 23,59, 141.90, 141.90, 141.90, 141.90, 0.8586
2013,4,26, 00,02, 141.90, 141.99, 141.90, 141.96, 51.0055
2013,4,26, 00,03, 141.99, 142.00, 141.99, 142.00, 43.8938
2013,4,26, 00,04, 142.00, 142.00, 142.00, 142.00, 8.4734
2013,4,26, 00,05, 142.03, 142.03, 142.03, 142.03, 0.8292
2013,4,26, 00,06, 142.00, 142.03, 142.00, 142.03, 3.9398
2013,4,26, 00,08, 142.50, 142.50, 142.03, 142.03, 1.4825
2013,4,26, 00,10, 142.49, 142.49, 142.03, 142.03, 0.7385
2013,4,26, 00,11, 142.49, 142.50, 142.49, 142.50, 8.8799
2013,4,26, 00,13, 142.50, 142.52, 142.50, 142.52, 1.5450
2013,4,26, 00,14, 142.53, 142.53, 142.49, 142.49, 11.4547
2013,4,26, 00,15, 142.49, 142.49, 142.49, 142.49, 7.6611
2013,4,26, 00,16, 142.50, 142.50, 142.49, 142.49, 1.5136
2013,4,26, 00,17, 142.49, 142.49, 142.49, 142.49, 5.5069
2013,4,26, 00,18, 142.49, 142.49, 141.50, 141.50, 12.8436
2013,4,26, 00,19, 141.50, 141.50, 141.07, 141.07, 7.0710
2013,4,26, 00,20, 141.06, 141.06, 140.13, 140.13, 19.9999
2013,4,26, 00,21, 140.20, 140.63, 140.00, 140.63, 50.2999
2013,4,26, 00,23, 140.63, 140.63, 140.63, 140.63, 0.8022
2013,4,26, 00,24, 140.11, 140.15, 140.00, 140.00, 33.9999
2013,4,26, 00,26, 140.00, 141.30, 140.00, 141.30, 5.1844
2013,4,26, 00,27, 141.30, 141.30, 141.30, 141.30, 0.4393
2013,4,26, 00,29, 140.01, 141.30, 140.01, 141.30, 14.0000
2013,4,26, 00,30, 141.30, 141.30, 141.30, 141.30, 0.0070
2013,4,26, 00,36, 140.42, 140.42, 140.42, 140.42, 7.0000
2013,4,26, 00,41, 140.42, 140.42, 140.42, 140.42, 0.9929
2013,4,26, 00,44, 140.50, 140.50, 140.50, 140.50, 0.4208
